Away_team,GameDate,Home_team,Humidity,IsPlayoffs,Location,Stadium,Surface,Team1_Team2,Temperature,Visibility,Weather_cat,Wind
JAX,10/05/2014,PIT,28%,0.0,"Jacksonville, Florida",EverBank Field,419,JAX_PIT,73f.,10mi,Fair,4mi
DEN,10/05/2014,ARI,23%,0.0,"Denver, Colorado",Sports Authority Field at Mile High,Grass,ARI_DEN,72f.,60mi,Partly Cloudy,8mi
LAC,10/05/2014,NYJ,35%,0.0,"San Diego, California",Qualcomm Stadium,Grass,LAC_NYJ,83f.,0mi,NA,6mi
SF,10/05/2014,KC,22%,0.0,"Santa Clara, California",Levi's Stadium,Bermuda,KC_SF,88f.,10mi,A Few Clouds,6mi
NE,10/05/2014,CIN,96%,0.0,"Foxborough, Massachusetts",Gillette Stadium,Fieldturf,CIN_NE,35f.,0mi,Fog,0mi
WAS,10/06/2014,SEA,58%,0.0,"Landover, Maryland",FedExField,Grass,SEA_WAS,63f.,10mi,Partly Cloudy,11mi
HOU,10/09/2014,IND,90%,0.0,"Houston, Texas",NRG Stadium,Grass,HOU_IND,77f.,10mi,Partly Cloudy,3mi
BUF,10/12/2014,NE,41%,0.0,"Orchard Park, New York",New Era Field,A-Turf,BUF_NE,59f.,10mi,A Few Clouds,3mi
CIN,10/12/2014,CAR,67%,0.0,"Cincinnati, Ohio",Paul Brown Stadium,-,CAR_CIN,62f.,10mi,Overcast,6mi
CLE,10/12/2014,PIT,38%,0.0,"Cleveland, Ohio",FirstEnergy Stadium,Kentucky,CLE_PIT,64f.,10mi,Fair,7mi
TEN,10/12/2014,JAX,76%,0.0,"Nashville, Tennessee",Nissan Stadium,419,JAX_TEN,74f.,10mi,Mostly Cloudy,7mi
MIA,10/12/2014,GB,59%,0.0,"Miami Gardens, Florida",Hard Rock Stadium,Grass,GB_MIA,88f.,10mi,Mostly Cloudy,12mi
MIN,10/12/2014,DET,38%,0.0,"Minneapolis, Minnesota",TCF Bank Stadium,FieldTurf,DET_MIN,61f.,10mi,Partly Cloudy and Breezy,20mi
NYJ,10/12/2014,DEN,35%,0.0,"Rutherford, New Jersey",MetLife Stadium,Fieldturf,DEN_NYJ,64f.,10mi,Fair,3mi
TB,10/12/2014,BAL,46%,0.0,"Tampa, Florida",Raymond James Stadium,Grass,BAL_TB,87f.,10mi,Mostly Cloudy,4mi
OAK,10/12/2014,LAC,13%,0.0,"Oakland, California",Oakland Coliseum,Bluegrass,LAC_OAK,86f.,10mi,A Few Clouds,7mi
ATL,10/12/2014,CHI,72%,0.0,"Atlanta, Georgia",Georgia Dome,Fieldturf,ATL_CHI,76f.,10mi,Fair,7mi
ARI,10/12/2014,WAS,19%,0.0,"Glendale, Arizona",University of Phoenix Stadium,Grass,ARI_WAS,93f.,20mi,A Few Clouds,14mi
SEA,10/12/2014,DAL,56%,0.0,"Seattle, Washington",CenturyLink Field,Fieldturf,DAL_SEA,66f.,10mi,Overcast,5mi
PHI,10/12/2014,NYG,69%,0.0,"Philadelphia, Pennsylvania",Lincoln Financial Field,Desso,NYG_PHI,57f.,10mi,Mostly Cloudy,5mi
LA,10/13/2014,SF,84%,0.0,"St. Louis, Missouri",Edward Jones Dome,Fieldturf,LA_SF,64f.,10mi,A Few Clouds,11mi
NE,10/16/2014,NYJ,97%,0.0,"Foxborough, Massachusetts",Gillette Stadium,Fieldturf,NE_NYJ,63f.,10mi,Overcast,5mi
BUF,10/19/2014,MIN,54%,0.0,"Orchard Park, New York",New Era Field,A-Turf,BUF_MIN,45f.,10mi,Mostly Cloudy,8mi
CHI,10/19/2014,MIA,59%,0.0,"Chicago, Illinois",Soldier Field,Grass,CHI_MIA,55f.,10mi,Mostly Cloudy,12mi
DET,10/19/2014,NO,45%,0.0,"Detroit, Michigan",Ford Field,Fieldturf,DET_NO,51f.,10mi,Fair,9mi
GB,10/19/2014,CAR,66%,0.0,"Green Bay, Wisconsin",Lambeau Field,Desso,CAR_GB,53f.,10mi,A Few Clouds,11mi
IND,10/19/2014,CIN,59%,0.0,"Indianapolis, Indiana",Lucas Oil Stadium,Fieldturf,CIN_IND,54f.,10mi,Mostly Cloudy,9mi
LA,10/19/2014,SEA,54%,0.0,"St. Louis, Missouri",Edward Jones Dome,Fieldturf,LA_SEA,62f.,10mi,Mostly Cloudy,4mi
WAS,10/19/2014,TEN,35%,0.0,"Landover, Maryland",FedExField,Grass,TEN_WAS,57f.,10mi,Fair,16mi
JAX,10/19/2014,CLE,56%,0.0,"Jacksonville, Florida",EverBank Field,419,CLE_JAX,74f.,10mi,Mostly Cloudy,10mi
BAL,10/19/2014,ATL,33%,0.0,"Baltimore, Maryland",M&T Bank Stadium,419,ATL_BAL,57f.,0mi,Mostly Clear,0mi
LAC,10/19/2014,KC,70%,0.0,"San Diego, California",Qualcomm Stadium,Grass,KC_LAC,71f.,0mi,NA,6mi
DAL,10/19/2014,NYG,54%,0.0,"Arlington, Texas",AT&T Stadium,RealGrass,DAL_NYG,75f.,10mi,Clear,0mi
OAK,10/19/2014,ARI,66%,0.0,"Oakland, California",Oakland Coliseum,Bluegrass,ARI_OAK,70f.,10mi,A Few Clouds,14mi
DEN,10/19/2014,SF,32%,0.0,"Denver, Colorado",Sports Authority Field at Mile High,Grass,DEN_SF,63f.,30mi,A Few Clouds,0mi
PIT,10/20/2014,HOU,74%,0.0,"Pittsburgh, Pennsylvania",Heinz Field,Desso,HOU_PIT,51f.,8mi,Light Rain,8mi
DEN,10/23/2014,LAC,29%,0.0,"Denver, Colorado",Sports Authority Field at Mile High,Grass,DEN_LAC,61f.,30mi,Partly Cloudy,3mi
ATL,10/26/2014,DET,65%,0.0,"London, London",Click to see stadium details,Desso,ATL_DET,58f.,,Cloudy,
CIN,10/26/2014,BAL,25%,0.0,"Cincinnati, Ohio",Paul Brown Stadium,-,BAL_CIN,67f.,10mi,Fair,5mi
TEN,10/26/2014,HOU,52%,0.0,"Nashville, Tennessee",Nissan Stadium,419,HOU_TEN,79f.,10mi,Fair,5mi
KC,10/26/2014,LA,42%,0.0,"Kansas City, Missouri",Arrowhead Stadium,Grass,KC_LA,85f.,10mi,Fair,13mi
NE,10/26/2014,CHI,47%,0.0,"Foxborough, Massachusetts",Gillette Stadium,Fieldturf,CHI_NE,57f.,10mi,Mostly Cloudy,14mi
NYJ,10/26/2014,BUF,36%,0.0,"Rutherford, New Jersey",MetLife Stadium,Fieldturf,BUF_NYJ,61f.,10mi,Overcast and Breezy,19mi
TB,10/26/2014,MIN,40%,0.0,"Tampa, Florida",Raymond James Stadium,Grass,MIN_TB,78f.,10mi,Fair,7mi
CAR,10/26/2014,SEA,24%,0.0,"Charlotte, North Carolina",Bank of America Stadium,Grass,CAR_SEA,81f.,10mi,Fair,11mi
JAX,10/26/2014,MIA,41%,0.0,"Jacksonville, Florida",EverBank Field,419,JAX_MIA,81f.,10mi,Fair,0mi
ARI,10/26/2014,PHI,31%,0.0,"Glendale, Arizona",University of Phoenix Stadium,Grass,ARI_PHI,88f.,20mi,Mostly Cloudy,6mi
CLE,10/26/2014,OAK,59%,0.0,"Cleveland, Ohio",FirstEnergy Stadium,Kentucky,CLE_OAK,54f.,10mi,Fair,9mi
PIT,10/26/2014,IND,27%,0.0,"Pittsburgh, Pennsylvania",Heinz Field,Desso,IND_PIT,56f.,10mi,Fair,7mi
NO,10/26/2014,GB,81%,0.0,"New Orleans, Louisiana",Mercedes-Benz Superdome,Fieldturf,GB_NO,69f.,10mi,Fair,6mi
DAL,10/27/2014,WAS,59%,0.0,"Arlington, Texas",AT&T Stadium,RealGrass,DAL_WAS,76f.,10mi,Fair,9mi
CAR,10/30/2014,NO,48%,0.0,"Charlotte, North Carolina",Bank of America Stadium,Grass,CAR_NO,53f.,10mi,Fair,3mi
CIN,11/02/2014,JAX,42%,0.0,"Cincinnati, Ohio",Paul Brown Stadium,-,CIN_JAX,46f.,10mi,Fair,4mi
CLE,11/02/2014,TB,0%,0.0,"Cleveland, Ohio",FirstEnergy Stadium,Kentucky,CLE_TB,0f.,10mi,Mostly Cloudy,10mi
DAL,11/02/2014,ARI,46%,0.0,"Arlington, Texas",AT&T Stadium,RealGrass,ARI_DAL,64f.,10mi,Clear,0mi
KC,11/02/2014,NYJ,33%,0.0,"Kansas City, Missouri",Arrowhead Stadium,Grass,KC_NYJ,64f.,10mi,Fair and Breezy,20mi
MIA,11/02/2014,LAC,27%,0.0,"Miami Gardens, Florida",Hard Rock Stadium,Grass,LAC_MIA,69f.,10mi,Fair,5mi
MIN,11/02/2014,WAS,34%,0.0,"Minneapolis, Minnesota",TCF Bank Stadium,FieldTurf,MIN_WAS,54f.,10mi,Partly Cloudy,12mi
HOU,11/02/2014,PHI,55%,0.0,"Houston, Texas",NRG Stadium,Grass,HOU_PHI,71f.,10mi,Mostly Cloudy,8mi
SF,11/02/2014,LA,48%,0.0,"Santa Clara, California",Levi's Stadium,Bermuda,LA_SF,64f.,10mi,A Few Clouds,10mi
NE,11/02/2014,DEN,39%,0.0,"Foxborough, Massachusetts",Gillette Stadium,Fieldturf,DEN_NE,41f.,10mi,Fair and Breezy,18mi
SEA,11/02/2014,OAK,75%,0.0,"Seattle, Washington",CenturyLink Field,Fieldturf,OAK_SEA,56f.,10mi,Lt Rain,7mi
PIT,11/02/2014,BAL,54%,0.0,"Pittsburgh, Pennsylvania",Heinz Field,Desso,BAL_PIT,37f.,10mi,Fair,5mi
NYG,11/03/2014,IND,28%,0.0,"Rutherford, New Jersey",MetLife Stadium,Fieldturf,IND_NYG,53f.,10mi,Overcast,8mi
CIN,11/06/2014,CLE,74%,0.0,"Cincinnati, Ohio",Paul Brown Stadium,-,CIN_CLE,43f.,10mi,Overcast,0mi
BUF,11/09/2014,KC,82%,0.0,"Orchard Park, New York",New Era Field,A-Turf,BUF_KC,41f.,10mi,Light Rain,11mi
DET,11/09/2014,MIA,56%,0.0,"Detroit, Michigan",Ford Field,Fieldturf,DET_MIA,45f.,10mi,Overcast,15mi
NO,11/09/2014,SF,43%,0.0,"New Orleans, Louisiana",Mercedes-Benz Superdome,Fieldturf,NO_SF,66f.,10mi,Fair,8mi
NYJ,11/09/2014,PIT,37%,0.0,"Rutherford, New Jersey",MetLife Stadium,Fieldturf,NYJ_PIT,57f.,10mi,Fair,9mi
TB,11/09/2014,ATL,73%,0.0,"Tampa, Florida",Raymond James Stadium,Grass,ATL_TB,66f.,10mi,Overcast,5mi
JAX,11/09/2014,DAL,,0.0,"London, London",Wembley Stadium,Desso,DAL_JAX,39/53f.,,Chance Showers,
BAL,11/09/2014,TEN,37%,0.0,"Baltimore, Maryland",M&T Bank Stadium,419,BAL_TEN,57f.,0mi,Sunny,0mi
OAK,11/09/2014,DEN,61%,0.0,"Oakland, California",Oakland Coliseum,Bluegrass,DEN_OAK,69f.,10mi,A Few Clouds,7mi
ARI,11/09/2014,LA,18%,0.0,"Glendale, Arizona",University of Phoenix Stadium,Grass,ARI_LA,84f.,20mi,A Few Clouds,6mi
SEA,11/09/2014,NYG,77%,0.0,"Seattle, Washington",CenturyLink Field,Fieldturf,NYG_SEA,56f.,8mi,Lt Rain,0mi
GB,11/09/2014,CHI,85%,0.0,"Green Bay, Wisconsin",Lambeau Field,Desso,CHI_GB,32f.,10mi,Fair,6mi
PHI,11/10/2014,CAR,69%,0.0,"Philadelphia, Pennsylvania",Lincoln Financial Field,Desso,CAR_PHI,49f.,10mi,Fair,0mi
MIA,11/13/2014,BUF,81%,0.0,"Miami Gardens, Florida",Hard Rock Stadium,Grass,BUF_MIA,71f.,10mi,Fair,0mi
CHI,11/16/2014,MIN,82%,0.0,"Chicago, Illinois",Soldier Field,Grass,CHI_MIN,32f.,3mi,Light Snow,10mi
CLE,11/16/2014,HOU,61%,0.0,"Cleveland, Ohio",FirstEnergy Stadium,Kentucky,CLE_HOU,34f.,10mi,Overcast,7mi
GB,11/16/2014,PHI,75%,0.0,"Green Bay, Wisconsin",Lambeau Field,Desso,GB_PHI,27f.,7mi,Overcast,9mi
KC,11/16/2014,SEA,62%,0.0,"Kansas City, Missouri",Arrowhead Stadium,Grass,KC_SEA,21f.,10mi,Fair,10mi
LA,11/16/2014,DEN,85%,0.0,"St. Louis, Missouri",Edward Jones Dome,Fieldturf,DEN_LA,33f.,0mi,Light Snow Fog/Mist,6mi
NO,11/16/2014,CIN,62%,0.0,"New Orleans, Louisiana",Mercedes-Benz Superdome,Fieldturf,CIN_NO,77f.,10mi,Mostly Cloudy and Breezy,19mi
NYG,11/16/2014,SF,47%,0.0,"Rutherford, New Jersey",MetLife Stadium,Fieldturf,NYG_SF,43f.,10mi,Overcast,4mi
WAS,11/16/2014,TB,38%,0.0,"Landover, Maryland",FedExField,Grass,TB_WAS,46f.,10mi,Overcast,7mi
CAR,11/16/2014,ATL,31%,0.0,"Charlotte, North Carolina",Bank of America Stadium,Grass,ATL_CAR,52f.,10mi,Overcast,3mi
LAC,11/16/2014,OAK,48%,0.0,"San Diego, California",Qualcomm Stadium,Grass,LAC_OAK,71f.,0mi,NA,7mi
ARI,11/16/2014,DET,5%,0.0,"Glendale, Arizona",University of Phoenix Stadium,Grass,ARI_DET,70f.,20mi,A Few Clouds,12mi
IND,11/16/2014,NE,96%,0.0,"Indianapolis, Indiana",Lucas Oil Stadium,Fieldturf,IND_NE,29f.,1mi,Light Snow Fog/Mist,4mi
TEN,11/17/2014,PIT,63%,0.0,"Nashville, Tennessee",Nissan Stadium,419,PIT_TEN,25f.,10mi,A Few Clouds,0mi
OAK,11/20/2014,KC,94%,0.0,"Oakland, California",Oakland Coliseum,Bluegrass,KC_OAK,55f.,6mi,"Mod Rain, Fog",11mi
ATL,11/23/2014,CLE,93%,0.0,"Atlanta, Georgia",Georgia Dome,Fieldturf,ATL_CLE,52f.,3mi,Thunderstorm Heavy Rain Fog/Mist,10mi
CHI,11/23/2014,TB,86%,0.0,"Chicago, Illinois",Soldier Field,Grass,CHI_TB,53f.,10mi,Light Rain,10mi
